flyer_name,product_name,unit_promo_price,uom,least_unit_for_promo,save_per_unit,discount,organic
week_43_page_4,Wild Alaska Cod Fillets,11.99,lb,1,3,0.2,0
week_43_page_4,Key West Pink Shrimp,8.99,lb,1,3,0.25,0
week_43_page_4,Maryland Crab Cakes,2.5,3 oz,1,5.96,,0
week_43_page_4,Fresh Hop,,6 oz,1,,,0
week_43_page_4,2 lb. Bag Organic Lemons,,lb. bag,1,,,1
week_43_page_4,Organic Cucumbers,,,1,,,1
week_43_page_4,Organic 3 lb. Bag Gala Apples,,,1,,,1
week_43_page_4,4 lb. Bag Organic Valencia Oranges,,lb. bag,1,,,1
week_43_page_4,Tomatoes on-the-Vine,,,1,,,0
week_43_page_4,Organic Grape Tomatoes,,1 Pint,1,,,1
week_44_page_1,Grass Fed Whey Powder,1,lb. Pack,1,9.99,0.91,0
week_44_page_1,Organic Strawberries,,,1,5.99,0.5,1
week_44_page_1,Cowboy Cut Bone-In Ribeye,,,1,,,0
week_44_page_1,Fresh Hop,,,1,,,0
week_44_page_1,Organic Hass Avocados,,,1,,,1
week_44_page_1,Florida White Shrimp,,,1,,,0
week_44_page_1,Tomatoes on-the-Vine,,,1,,,0
week_44_page_1,Yogurt,,4.4-5.3 oz,1,,,0
week_44_page_1,Energy Bars,,1.59-2.4 oz,1,,,0
week_44_page_1,Original Chicken Salad,,,1,,,0
week_44_page_2,Chocolate Bars,2.5,3-3.2 oz,1,1.98,,0
week_44_page_2,Kombucha,,15.2 oz,1,,,0
week_44_page_2,PrePacked Bulk,,5.5-13 oz,1,,,0
week_44_page_2,Mac & Cheese,,9 oz,1,,,0
week_44_page_2,Top Sirloin Steak,,1 Pint,1,,,0
week_44_page_2,Juice,,8.4 oz,1,,,0
week_44_page_2,Mac & Cheese,,9 oz,1,,,0
week_44_page_2,Zero Calorie Soda,,6 Pack,1,,,0
week_44_page_2,Frozen Fries,,32 oz,1,,,0
week_44_page_2,Canned Beans,,15 oz,1,,,0
week_44_page_2,Alkaline Electrolyte Water,,1 gallon,1,,,0
week_44_page_2,Extra Virgin Olive Oil,,500 ml,1,,,0
week_44_page_2,Garden Herb & Old Fashioned Potato Salad,,22 oz,1,,,0
week_44_page_2,Extra Virgin Olive Oil,,500 ml,1,,,0
week_44_page_2,Alkaline Electrolyte Water,,1 gallon,1,,,0
week_44_page_2,Top Sirloin Steak,,1 Pint,1,,,0
week_44_page_3,Vegan Salads,,,1,2,,0
week_44_page_3,Egg Rolls & Spring Rolls,,,1,1,0.5,0
week_44_page_3,Garden Herb & Old Fashioned Potato Salad,,16 oz,1,,,0
week_44_page_3,Greek Salad,,7 oz,1,,,0
week_44_page_3,10-Pack Mini Cookies,,,1,,,0
week_44_page_3,Organic Loaf Bread,,18 oz,1,,,1
week_44_page_3,Loaf Bread,,7-14.1 oz,1,,,0
week_44_page_3,Sharp Cheddar,,,1,,,0
week_44_page_3,Fast Forward,,12 oz,1,,,0
week_44_page_3,Natural Calm Magnesium Support,,,1,,,0
week_44_page_3,Facial Care,,,1,,,0
week_44_page_3,Deep Sleep,,,1,,,0
week_44_page_3,Quarter Sheet Cake,,& quart,1,,,0
week_44_page_4,Organic Grape Tomatoes,3,1 Pint,1,1.98,,1
week_44_page_4,2 lb. Bag Organic Lemons,,Ib. bag,1,,,0
week_44_page_4,3 lb. Bag Organic Gala Apples,,lb. bag,1,,,0
week_44_page_4,Organic 3 lb. Bag Gala Apples,,,1,,,1
week_44_page_4,Organic Zucchini & Yellow Squash,,,1,,,1
week_44_page_4,Seedless Watermelons,,,1,,,0
week_44_page_4,Fresh Hop,,,1,,,0
week_44_page_4,Salsa & Guacamole,,,1,,,0
week_44_page_4,Wild Alaska Cod Fillets,,,1,,,0
week_44_page_4,Flank Steak,,,1,,,0
week_44_page_4,Alaska Cod Cakes,,3 oz,1,,,0
week_44_page_4,Fresh Hop,,,1,,,0
week_45_page_1,Wild Alaska Cod Fillets,.$5,4 oz,1,4.99,,0
week_45_page_1,Filet Mignon,.$6,5 oz,1,2.99,,0
week_45_page_1,Organic Blueberries,,Half Pint,2,,0.5,1
week_45_page_1,Chocolate Dipped Strawberries,1,,1,4.9,,0
week_45_page_1,Grass Fed Whey Powder,,,1,,,0
week_45_page_1,Chilean Sea Bass,,4 oz,1,,,0
week_45_page_1,Chardonnay,,750 ml,1,,,0
week_45_page_1,Phalaenopsis Orchid,,,1,,,0
week_45_page_1,Single Essential Oils & Blends,,,1,,,0
week_45_page_1,Cranberry Pecan Chicken Salad,,,1,,,0
week_45_page_1,4-Inch Cakes,,,1,,,0
week_45_page_2,Single Cupcakes,249.5,,1,0.99,,0
week_45_page_2,4-Pack Muffins,,,1,,,0
week_45_page_2,4-Pack Croissant,,,1,,,0
week_45_page_2,Seasonal Fruit Galettes,,,1,,,0
week_45_page_2,Grilled Chicken Caesar Salad,,7 oz,1,,,0
week_45_page_2,Signature Mac & Cheese,,,1,,,0
week_45_page_2,Organic Hommus,,8 oz,1,,,0
week_45_page_2,Blackened Chicken Salad Wrap,,,1,,,0
week_45_page_2,Applewood Smoked Ham,,,1,,,0
week_45_page_2,Spry Gum & Mints,,,1,,,0
week_45_page_2,All Bacon,,6 can,1,,,0
week_45_page_2,BRAND WIDE SALE,,,1,,,0
week_45_page_2,Spry Gum & Mints,,,1,,,0
week_45_page_2,Organic Hommus,,8 oz,1,,,1
week_45_page_3,Boomchickapop,2.5,4.4-7 oz,1,1.58,,0
week_45_page_3,Yogurt,,32 oz,1,,,0
week_45_page_3,Kombucha,,16 oz,1,,,0
week_45_page_3,Avocado Oil Chips,,5 oz,1,,,0
week_45_page_3,Crackers,,4.25 oz,1,,,0
week_45_page_3,Qi'a Superflakes,,10 oz,1,,,0
week_45_page_3,Herbal Tea,,,1,,,0
week_45_page_3,Spring Water,,24 Pack,1,,,0
week_45_page_3,Riced Vegetables,,12 oz,1,,,0
week_45_page_3,Ice Cream Novelties,,4-8 Pack,1,,,0
week_45_page_3,Cookies,,20 oz,1,,,0
week_45_page_3,Apple Juice,,1 gallon,1,,,0
week_45_page_3,Qi'a Superflakes,,10 oz,1,,,0
week_45_page_3,Boomchickapop,,4.4-7 oz,1,,,0
week_45_page_3,Cookies,,20 oz,1,,,0
week_45_page_3,Avocado Oil Chips,,5 oz,1,,,0
week_45_page_3,Herbal Tea,,,1,,,0
week_45_page_3,Crackers,,4.25 oz,1,,,0
week_45_page_4,Fresh Hop,5.99,lb,1,2,0.25,0
week_45_page_4,Organic 3 lb. Bag Gala Apples,2,1 Pint,1,1.38,,1
week_45_page_4,Coffee,,10 oz,1,,,0
week_45_page_4,8-Pack Mini Scones,,,1,,,0
week_45_page_4,House Made Chicken Kabobs,,,1,,,0
week_45_page_4,Hass Avocados,,,1,,,0
week_45_page_4,4 lb. Bag of Organic Navel Oranges or 4 lb. Bag of Organic Lemons,,lb. bag,1,,,0
week_45_page_4,Organic Broccoli,,,1,,,1
week_45_page_4,Smoked Salmon,,4 oz,1,,,0
week_45_page_4,Wild Alaska Cod Fillets,,,1,,,0
week_45_page_4,Maryland Crab Cakes,,3 oz,1,,,0
week_45_page_4,Organic 3 lb. Bag Gala Apples,,,1,,,1
week_45_page_4,Hass Avocados,,,1,,,0
week_46_page_1,Organic Blueberries,,Half Pint,2,,0.5,1
week_46_page_1,Half Chicken,,lb,1,,,0
week_46_page_1,Peeled & Deveined Royal Red Shrimp,.$9,lb,1,5,,0
week_46_page_1,Fresh Hop,0.99,lb,1,,,0
week_46_page_1,New York Strips,0.99,lb,1,4,0.8,0
week_46_page_1,Ground Round,4.99,lb,1,1.5,0.23,0
week_46_page_1,Napa Chicken Salad,6.99,lb,1,4,0.36,0
week_46_page_1,Fresh Hop,5,5 oz,1,3.98,,0
week_46_page_1,Fresh Hop,,,1,,,0
week_46_page_1,Single Cookies,,,1,,,0
week_46_page_1,Kombucha,,15.2 oz,1,,,0
week_46_page_1,Hazy Little Thing IPA,,6 can,1,,,0
week_46_page_1,Nutritional Bars,,1.6-1.7 oz,1,,,0
week_46_page_1,Facial Care,,,1,,,0
week_46_page_1,3 lb. Bag Organic Gala Apples,,lb. bag,1,,,1
week_46_page_2,Greek Salad,3,24 oz,1,1.98,,0
week_46_page_2,Spring & Distilled Water,,33.8 oz,1,,,0
week_46_page_2,Bunny Crackers,,9 oz,1,,,0
week_46_page_2,Cereal,,10-14 oz,1,,,0
week_46_page_2,Frozen Vegetables,,10 oz,1,,,0
week_46_page_2,Tortilla Chips,,10-11 oz,1,,,0
week_46_page_2,Organic Ketchup,,20 oz,1,,,1
week_46_page_2,Organic 3 lb. Bag Gala Apples,,12 oz,1,,,1
week_46_page_2,BBQ Sauces,,14-15 oz,1,,,0
week_46_page_2,Kettle Chips,,10.5 oz,1,,,0
week_46_page_2,Frozen Angus Burger Patties,,,1,,,0
week_46_page_2,Cookies,,20 oz,1,,,0
week_46_page_2,Frozen Vegetables,,10 oz,1,,,0
week_46_page_2,Spring & Distilled Water,,33.8 oz,1,,,0
week_46_page_2,Cereal,,10-14 oz,1,,,0
week_46_page_3,Signature & Carolina Coleslaws,0.59,,1,2,0.77,0
week_46_page_3,Pies,8.99,,1,1,0.1,0
week_46_page_3,Brownie Bites,6.99,14 oz,1,1,0.13,0
week_46_page_3,Organic Hamburger & Hotdog Buns,3.99,8 Pack,1,1,0.2,1
week_46_page_3,Crispy Chicken Salad,3.99,9 oz,1,1,0.2,0
week_46_page_3,Organic Hummus,3,8 oz,1,1.98,,1
week_46_page_3,Graduation Catering Trays,,,1,,,0
week_46_page_3,Dessert Tray,,,1,,,0
week_46_page_3,One Village Coffee,,12 oz,1,,,0
week_46_page_3,Campo de Montalban,,,1,,,0
week_46_page_3,Pinot Noir & Pinot Gris,,750 ml,1,,,0
week_46_page_3,Chocolate Bar,,2.82 oz,1,,,0
week_46_page_3,Toothpaste & Mouthwash,,,1,,,0
week_46_page_3,Probiotics,,,1,,,0
week_46_page_3,Organic Hummus,,8 oz,1,,,1
week_46_page_4,4 lb. Bag Organic Valencia Oranges,4.99,lb. bag,1,,,1
week_46_page_4,Seedless Watermelons,5.99,quart,1,,,0
week_46_page_4,5-Pack Non-GMO Corn,3.5,,2,,,0
week_46_page_4,Organic Strawberries,3.99,,1,,,1
week_46_page_4,Organic Zucchini & Yellow Squash,1.99,lb,1,,,1
week_46_page_4,Salsa & Guacamole,,,1,1,,0
week_46_page_4,Variety Packs,14.99,Variety Pack,1,1,0.06,0
week_46_page_4,Dark Ground Turkey Pack,4.99,Tray Pack,1,1,0.17,0
week_46_page_4,Big Tomato,6.5,,1,2.98,,0
week_46_page_4,5-Pack Non-GMO Corn,,,1,,,0
week_46_page_4,Seedless Watermelons,,quart,1,,,0
week_47_page_1,Whole Seedless Watermelon,0.39,,1,,,0
week_47_page_1,Organic Blueberries,,Half Pint,2,,0.5,1
week_47_page_1,Baby Back Ribs,3.99,lb,1,4,0.5,0
week_47_page_1,Wild Alaska Cod Fillets,12.99,lb,1,5,0.28,0
week_47_page_1,Wild Alaska Cod Fillets,,,1,5,0.5,0
week_47_page_1,Wild American Shrimp,9.99,lb,1,,,0
week_47_page_1,Potato Chips,4.99,lb,1,1,0.17,0
week_47_page_1,BRAND WIDE SALE,,,2,,0.5,0
week_47_page_1,Soda,3.69,6 Pack,1,2.3,0.38,0
week_47_page_1,Organic Sirloin Steak,5,6 oz,1,,,1
week_47_page_1,Organic Beef Patty Rack,5.99,1 lb,1,,,1
week_47_page_1,Organic Ground Beef Brick,5.99,1 lb,1,,,1
week_47_page_1,Organic Strip Steak,6.99,8 oz,1,,,1
week_47_page_1,Organic Ribeye Steak,7.99,8 oz,1,,,1
week_47_page_2,Organic Milk,4.99,1 gallon,1,1,0.17,1
week_47_page_2,Organic 3 lb. Bag Gala Apples,3.99,,1,1.7,0.3,1
week_47_page_2,Ice Cream,5.99,48 oz,1,1,0.14,0
week_47_page_2,Seltzer Water,3.69,12 Pack,1,0.8,0.18,0
week_47_page_2,Lemonades,2,32 oz,1,1.58,,0
week_47_page_2,Organic Juice,,59 oz,1,,,1
week_47_page_2,Cookies,,5-7 oz,1,,,0
week_47_page_2,Kombucha,,12 oz,1,,,0
week_47_page_2,Traditional Mashed Potatoes,,,1,,,0
week_47_page_2,Bulk Body Care,,,1,,,0
week_47_page_2,Organic Beans,,15 oz,1,,,1
week_47_page_2,Bulk Body Care,,,1,,,0
week_47_page_2,Natural Jumbo Paper Towel,,,1,,,0
week_47_page_2,Moscato,,750 ml,1,,,0
week_47_page_2,Chardonnay,,,1,,,0
week_47_page_2,Ice Cream,,48 oz,1,,,0
week_47_page_2,Natural Jumbo Paper Towel,,,1,,,0
week_47_page_3,8-Inch Signature Apple Pie,5.99,24 oz,1,2,0.25,0
week_47_page_3,Croissant Sandwiches,4.99,,1,1,0.17,0
week_47_page_3,4-Pack Croissant,5.99,1 Pack,1,1,0.14,0
week_47_page_3,4-Pack Croissants,4..99,1 Pack,1,2,,0
week_47_page_3,Organic Dips,3.99,8 oz,1,1,0.2,1
week_47_page_3,Applewood Smoked Turkey Breast,0.99,lb,1,2,0.67,0
week_47_page_3,10-Pack Mini Cookies,3.49,1 Pack,1,1,0.22,0
week_47_page_3,Galettes,7.99,20 oz,1,1,0.11,0
week_47_page_3,Refrigerated Probiotics,,,1,,0.2,0
week_47_page_3,BRAND WIDE SALE,,,1,,0.2,0
week_47_page_3,Nutrition Bar,,,1,,0.2,0
week_47_page_4,5-Pack Non-GMO Corn,3.5,,2,,,0
week_47_page_4,Organic Strawberries,3.99,,1,,,1
week_47_page_4,Organic Grape Tomatoes,3.5,1 Pint,1,0.3,0.08,1
week_47_page_4,Salads,3.5,5-7 oz,2,,,0
week_47_page_4,Wild Alaska Cod Fillets,5.99,5.5 oz,1,4,0.4,0
week_47_page_4,Organic 3 lb. Bag Gala Apples,3.99,8 Pack,1,1,0.2,1
week_47_page_4,Fresh Hop,2.99,lb,1,0.3,0.09,0
week_47_page_4,Fresh Hop,7.99,lb,1,1,0.11,0
week_47_page_4,Shrimp Skewers,2,1.5 oz,1,0.98,,0
week_47_page_4,Cowboy Cut Ribeye Steak,,,1,,,0
week_47_page_4,Fresh Hop,,,1,,,0
week_47_page_4,All Bacon,,,1,,,0
week_47_page_4,BBQ Sauces,,14-15 oz,1,,,0
week_47_page_4,Salsa & Guacamole,,,1,,,0
week_47_page_4,Mixed Fruit Tub,,,1,,,0
week_47_page_4,Wild Alaska Cod Fillets,,5.5 oz,1,,,0
week_47_page_4,Salads,,5-7 oz,1,,,0
week_48_page_1,New York Strips,0.99,lb,1,4,0.8,0
week_48_page_1,Fresh Hop,9.99,lb,1,,,0
week_48_page_1,Wild Alaska Cod Fillets,9.99,lb,1,3,0.23,0
week_48_page_1,Fresh Hop,2.99,lb,1,1,0.25,0
week_48_page_1,Ground Chuck,3.99,lb,1,,,0
week_48_page_1,Cream Cheese,5.49,8 oz,1,0.5,0.08,0
week_48_page_1,Original Chicken Salad,6.99,lb,1,4,0.36,0
week_48_page_1,Single Essential Oils & Blends,,0.5 oz,1,,0.2,0
week_48_page_1,Individual Cinnamon Rolls,,,2,,0.5,0
week_48_page_1,Organic Strawberries,3.5,,2,,,1
week_48_page_1,3 lb. Bag Organic Gala Apples,399/B.ag,lb. bag,1,,,1
week_48_page_1,Organic Blueberries,,Half Pint,2,,0.5,1
week_48_page_1,Cream Cheese,,8 oz,1,0.5,0.5,0
week_48_page_2,Energy Seed Salad,3.99,7 oz,1,1,0.2,0
week_48_page_2,Deli Meats,7.99,,1,1,0.11,0
week_48_page_2,Mock Chicken fajitas,8.99,lb,1,2,0.18,0
week_48_page_2,Chicken Breast,0.99,lb,1,2,0.67,0
week_48_page_2,Morning & Snacking Rounds,3.99,12.7 oz,1,0.5,0.11,0
week_48_page_2,5-Pack Cookies,4.99,1 Pack,1,1,0.17,0
week_48_page_2,Black & White Cookies,4.99,,1,1,0.17,0
week_48_page_2,Angel Food Cake,5.99,8.75 oz,1,1,0.14,0
week_48_page_2,Chardonnay,6.99,750 ml,1,6,0.46,0
week_48_page_2,All Bacon,8.49,6 can,1,0.5,0.06,0
week_48_page_2,Natural Calm Magnesium Support,,,1,,0.25,0
week_48_page_2,BRAND WIDE SALE,5,on-the-go tablet,1,3.98,,0
week_48_page_2,Angel Food Cake,,8.75 oz,1,,,0
week_48_page_3,Almond Milk,3.5,48 oz,1,2.78,,0
week_48_page_3,Organic Cereal,,10-14 oz,1,,,0
week_48_page_3,Tortilla Chips,,5.5 oz,1,,,0
week_48_page_3,Frozen Vegetables,,10 oz,1,,,0
week_48_page_3,Popcorn,,5-7 oz,1,,,0
week_48_page_3,Fast Forward,,12 oz,1,,,0
week_48_page_3,Bar Soap,,2.4 oz,1,,,0
week_48_page_3,Pasta Sauces,,26 oz,1,,,0
week_48_page_3,Crackers,,4.4-10.6 oz,1,,,0
week_48_page_3,Almonds,,16 oz,1,,,0
week_48_page_3,Organic Peanut Butter,,16 oz,1,,,0
week_48_page_3,Snacking Chocolate,,4.7 oz,1,,,0
week_48_page_3,Tortilla Chips,,5.5 oz,1,,,0
week_48_page_3,Snacking Chocolate,,4.7 oz,1,,,0
week_48_page_4,Organic Vidalia Onion,0.99,lb,1,,,1
week_48_page_4,Organic 3 lb. Bag Gala Apples,2,,2,,,1
week_48_page_4,Organic Red & Green Seedless Grapes,2.99,lb,1,,,1
week_48_page_4,Organic Packham Pear,1.49,lb,1,,,1
week_48_page_4,Fresh Hop,4.99,lb,1,2,0.29,0
week_48_page_4,Wild Alaska Cod Fillets,7.99,lb,1,2,0.2,0
week_48_page_4,Fresh Hop,7.99,lb,1,2,0.2,0
week_48_page_4,Chilean Sea Bass & Wild Sockeye Salmon Spring Rolls,1,1 oz,10,,,0
week_48_page_4,House Made Chicken Kabobs,3.99,lb,1,3,0.43,0
week_48_page_4,Maryland Crab Cakes,2.5,3 oz,1,5.96,,0
week_49_page_1,Organic 85/15 Ground Beef,0.59,Brick Pack,1,1,0.63,1
week_49_page_1,Organic Strawberries,,,2,,0.5,1
week_49_page_1,Wild Alaska Cod Fillets,9.99,lb,1,3,0.23,0
week_49_page_1,Curry Chicken Salad,6.99,lb,1,4,0.36,0
week_49_page_1,Bone-In Chops,11.99,lb,1,1,0.08,0
week_49_page_1,Fresh Hop,3.99,lb,1,3,0.43,0
week_49_page_1,4-Pack Muffins,4.99,,1,2,0.29,0
week_49_page_1,Free Range Large Brown Eggs,2.99,,1,1.2,0.29,0
week_49_page_1,Water,0.99,,1,,,0
week_49_page_1,Sun Care,,,1,,0.25,0
week_49_page_1,Organic Blueberries,3,0.5 pt,2,,,1
week_49_page_1,Organic Red & Green Seedless Grapes,2.99,lb,1,,,1
week_49_page_1,Organic Blueberries,,0.5 pt,2,,0.5,1
week_49_page_2,Fresh Hop,,15.2 oz,1,1,,0
week_49_page_2,Cashew Ice Cream,3.99,1 pt,1,2,0.33,0
week_49_page_2,Lemonade,1.99,,1,0.9,0.31,0
week_49_page_2,Sodas,4.99,4 Pack,1,1,0.17,0
week_49_page_2,Plantain Strips,2.99,4.5 oz,1,1.4,0.32,0
week_49_page_2,Bulk Body Care,5.99,lb,1,0.5,0.08,0
week_49_page_2,Cookies,3.99,7 oz,1,1.5,0.27,0
week_49_page_2,Lemonade,2,32 oz,1,2.58,,0
week_49_page_2,Pink Salt,,3 oz,1,,,0
week_49_page_2,Deli Slices,,5.5 oz,1,,,0
week_49_page_2,Fruit Snacks,,4 oz,1,,,0
week_49_page_2,Olive Bar,,16.9 oz,1,,,0
week_49_page_2,Alkaline Electrolyte Water,,,1,,,0
week_49_page_2,BBQ Sauces,,14-15 oz,1,,,0
week_49_page_2,Beans,,15 oz,1,,,0
week_49_page_2,Pasta,,16 oz,1,,,0
week_49_page_3,Caprese Baguette,4.99,Caprese bag,1,1,0.17,0
week_49_page_3,Juice Bar Happy Hour,,12 oz,1,1,,0
week_49_page_3,Grilled Chicken Caesar Salad,3.99,7 oz,1,1,0.2,0
week_49_page_3,Broccoli Cranberry Salad,5.99,lb,1,2,0.25,0
week_49_page_3,Applewood Smoked Turkey,9.99,lb,1,2,0.17,0
week_49_page_3,Organic Hummus,2.99,8 oz,1,1,0.25,1
week_49_page_3,Signature Pimento Cheese,5.99,lb,1,2,0.25,0
week_49_page_3,BBQ Edamame Tofu,6.99,lb,1,1,0.13,0
week_49_page_3,4-Pack Croissants,4..99,1 Pack,1,2,,0
week_49_page_3,4 lb. Bag Organic Valencia Oranges,6.99,14 oz,1,1,0.13,1
week_49_page_3,Fresh Mozzarella,8.99,lb,1,2,0.18,0
week_49_page_3,Big Tomato,6.99,750 ml,1,1,0.13,0
week_49_page_3,Buzz Away Extreme Spray,,,2,,0.5,0
week_49_page_3,Organic Coffee K-Cups,0.99,Coffee bag,1,2,0.67,1
week_49_page_3,Spry Mints,,,1,,0.2,0
week_49_page_3,Buzz Away Extreme Spray,,,1,,0.25,0
week_49_page_3,ChlorOxygen,,,1,,0.2,0
week_49_page_3,Big Tomato,,750 ml,1,1,0.5,0
week_49_page_3,4 lb. Bag Organic Valencia Oranges,,14 oz,1,1,0.5,1
week_49_page_4,8-Inch & Quarter Sheet Cakes,19.99,,1,,,0
week_49_page_4,Catering Trays,19.99,,1,10,0.33,0
week_49_page_4,Catering Trays,,,1,10,0.1,0
week_49_page_4,Signature Burger,2.5,,1,2.98,,0
week_49_page_4,Sausages,,12 oz,1,,,0
week_49_page_4,Wild Alaska Cod Fillets,,,1,,,0
week_49_page_4,Organic Grape Tomatoes,,1 pt,1,,,0
week_49_page_4,Blackberries,,0.5 pt,1,,,0
week_49_page_4,Super Lump Crab Cakes,,3 oz,1,,,0
week_49_page_4,Fresh Hop,,,1,,,0
week_49_page_4,Salads,,5 oz,1,,,0
week_49_page_4,Non-GMO Honeycrisp Apples,,5 Pack,1,,,0
week_49_page_4,Salsa & Guacamole,,,1,,,0
week_49_page_4,Organic Tomatoes on the Vine,,,1,,,0
week_49_page_4,Signature Burger,,,1,,,0
week_50_page_1,Florida White Shrimp,9.99,lb,1,3,0.23,0
week_50_page_1,Grass Fed Whey Powder,9.99,lb,1,4,0.29,0
week_50_page_1,Country Style Pork Ribs,2.99,lb,1,2,0.4,0
week_50_page_1,Wild Alaska Cod Fillets,9.99,lb,1,8,0.44,0
week_50_page_1,Fresh Hop,1.99,lb,1,1.3,0.4,0
week_50_page_1,Fresh Hop,2.99,lb,1,1,0.25,0
week_50_page_1,New York Strips,6.9.9.,6 Pack,1,0.5,,0
week_50_page_1,New York Strips,,6 Pack,1,,,0
week_50_page_1,New York Strips,.$6,6 Pack,1,0.5,,0
week_50_page_1,Potato Chips,2.5,,1,1,0.29,0
week_50_page_1,Potato Chips,,,1,,,0
week_50_page_1,Potato Chips,1..58,,1,1,,0
week_50_page_1,Sun Care,2.5,,2,,,0
week_50_page_1,New York Strips,,,1,,,0
week_50_page_1,New York Strips,1..58,6 Pack,1,,,0
week_50_page_1,Tortilla Chips,1..99,lb,1,0.98,,0
week_50_page_1,Potato Chips,,,1,,,0
week_50_page_1,Tortilla Chips,,5.5 oz,1,,,0
week_50_page_1,New York Strips,,6 Pack,1,,,0
week_50_page_1,Sun Care,,,1,,,0
week_50_page_1,Organic 3 lb. Bag Gala Apples,,,1,,,0
week_50_page_1,Organic 3 lb. Bag Gala Apples,,,1,,,0
week_50_page_1,Avocados,,,1,,,0
week_50_page_1,Organic Strawberries,,,1,,,0
week_50_page_1,Asparagus,,,1,,,0
week_50_page_1,Organic 3 lb. Bag Gala Apples,,,1,,,0
week_50_page_2,The Robin Cheese,3,24 oz,1,1.98,,0
week_50_page_2,Organic 3 lb. Bag Gala Apples,,6-8 oz,1,,,0
week_50_page_2,Love Crunch Granola,,11.5 oz,1,,,0
week_50_page_2,Iced Coffee,,48 oz,1,,,0
week_50_page_2,Protein Bars,,1.3-1.5 oz,1,,,0
week_50_page_2,Nutritional Bars,,1.6-1.7 oz,1,,,0
week_50_page_2,Veggie Littles,,6 Pack,1,,,0
week_50_page_2,Bulk Body Care,,,1,,,0
week_50_page_2,Snapea Crisps,,3.3 oz,1,,,0
week_50_page_2,Nut Thins,,1.15 oz,1,,,0
week_50_page_2,Tomato Sauce,,25.5 oz,1,,,0
week_50_page_2,Kettle Chips,,16.2 oz,1,,,0
week_50_page_2,Bath Tissue Double Roll,,4 Pack,1,,,0
week_50_page_2,Mustard,,12-20 oz,1,,,0
week_50_page_2,Multigrain Bars,,5 Pack,1,,,0
week_50_page_2,Organic Golden Rounds,,8 oz,1,,,0
week_50_page_2,Tomato Sauce,,25.5 oz,1,,,0
week_50_page_2,Multigrain Bars,,5 Pack,1,,,0
week_50_page_2,Organic Golden Rounds,,8 oz,1,,,0
week_50_page_3,4-Inch Cakes,7.99,,1,2,0.2,0
week_50_page_3,One Buns,3.99,21 oz,1,0.5,0.11,0
week_50_page_3,Natural Calm Magnesium Support,2.99,17 oz,1,1.5,0.33,0
week_50_page_3,Black & White Cookies,4.99,8 oz,1,1,0.17,0
week_50_page_3,Individual Cinnamon Rolls,1.99,,1,1,0.33,0
week_50_page_3,Wings,0.5,,1,,,0
week_50_page_3,Individual Croissant,,,1,2.79,0.5,0
week_50_page_3,Cranberry Pecan Chicken Salad,,,1,,,0
week_50_page_3,Roast Beef Baguette,,Beef bag,1,,,0
week_50_page_3,Hommus,,8 oz,1,,,0
week_50_page_3,Roasted Brussels Sprouts with Garlic,,,1,,,0
week_50_page_3,Greek Salad,,7 oz,1,,,0
week_50_page_3,Organic Dips,,8 oz,1,,,0
week_50_page_3,Shower Gel,,3.4-8.5 oz,1,,,0
week_50_page_3,Men's Health,,,1,,,0
week_50_page_3,American White Shrimp,,,1,,,0
week_50_page_3,Hommus,,8 oz,1,,,0
week_50_page_4,Fresh Hop,2.5,0.5 pt,2,,,0
week_50_page_4,5-Pack Non-GMO Corn,3.5,,2,,,0
week_50_page_4,Organic Zucchini & Yellow Squash,1.99,lb,1,,,1
week_50_page_4,Fresh Hop,1.49,lb,1,,,0
week_50_page_4,Sriracha Gouda,10.99,lb,1,2,0.15,0
week_50_page_4,Grass Fed Whey Powder,4.99,lb,1,1,0.17,0
week_50_page_4,Cowboy Cut Ribeye Steak,12.99,lb,1,1,0.07,0
week_50_page_4,Chicken Kabobs,3.99,lb,1,3,0.43,0
week_50_page_4,Cabernet,0.69,750 ml,1,6,0.9,0
week_50_page_4,Whole Beef Brisket,4.99,lb,1,3,0.38,0
week_50_page_4,Fresh Hop,16.99,lb,1,5,0.23,0
week_50_page_4,Sockeye Salmon Fillet,10.99,lb,1,2,0.15,0
week_50_page_4,Coffee,6.99,Coffee bag,1,2,0.22,0
week_50_page_4,Salsa & Guacamole,,,1,1,,0
week_50_page_4,Beer Sale,,,1,,0.1,0
week_51_page_1,Catering Trays,19.99,,1,10,0.33,0
week_51_page_1,Organic Strawberries,,,2,,0.5,1
week_51_page_1,Organic Blueberries,3.99,1 Pint,1,,,1
week_51_page_1,Organic Red Seedless Grapes,2.99,lb,1,,,1
week_51_page_1,Fresh Hop,19.99,lb,1,5,0.2,0
week_51_page_1,Fresh Hop,3.99,lb,1,,,0
week_51_page_1,Fresh Hop,9.99,lb,1,3,0.23,0
week_51_page_1,Kombucha,2.5,12.2-16 oz,1,1.98,,0
week_51_page_1,Fresh Hop,,,1,,,0
week_51_page_1,Blackened Chicken Salad,,,1,,,0
week_51_page_1,Garden Herb & Old Fashioned Potato Salad,,,1,,,0
week_51_page_1,Organic Ground Beef,4.99,,1,,,0
week_51_page_1,Organic Beef Patties,5.99,,1,,,0
week_51_page_1,Skirt Steaks,6.99,,1,,,0
week_51_page_1,Ribeyes & Strip Steaks,9.99,,1,,,0
week_51_page_1,Tenderloin Kabobs,9.99,,1,,,0
